track,agency,cert_code,cert_name,name,phone,gender,birth_date,exam_region,exam_date,exam_session,fee_amount,fee_discount_type,fee_final,payment_method,status,usage_context,channel,memo,extra,created_at
보건,두두보건,H001,요양보호사,유만복,010-9816-6072,M,1961-05-23,수원,2026-09-28,PM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026954917"", ""education"": ""대학교졸"", ""training_org"": ""수원시니어아카데미"", ""training_cert_no"": ""TR20267251"", ""training_done"": ""2026-07-19"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-11 19:54
보건,두두보건,H001,요양보호사,하두만,010-4334-3329,M,1961-06-03,광주,2026-09-04,AM,32000,기초생활수급자,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026220118"", ""education"": ""중학교졸업"", ""training_org"": ""천안시니어교육센터"", ""training_cert_no"": ""TR20262076"", ""training_done"": ""2026-05-19"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 09:49
보건,두두보건,H002,위생사,양순자,010-7213-5296,F,1941-05-19,광주,2026-09-15,PM,30000,없음,30000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026624413"", ""education"": ""고등학교졸업"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20260319"", ""training_done"": ""2026-05-18"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-03 14:37
보건,두두보건,H002,위생사,이점순,010-6227-3590,F,1933-02-26,전주,2026-11-07,AM,30000,없음,30000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026895980"", ""education"": ""중학교졸업"", ""training_org"": ""제주보건대학 환경위생과"", ""training_cert_no"": ""TR20261702"", ""training_done"": ""2026-05-06"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-05 16:04
보건,두두보건,H001,요양보호사,홍금순,010-6075-1312,F,1931-08-09,제주,2026-10-06,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026675272"", ""education"": ""전문대졸"", ""training_org"": ""광주복지교육원"", ""training_cert_no"": ""TR20267882"", ""training_done"": ""2026-03-09"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-04 22:40
보건,두두보건,H002,위생사,안상길,010-8907-3315,M,1951-09-16,대전,2026-10-23,PM,30000,장애인,30000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026046142"", ""education"": ""고등학교졸업"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20268249"", ""training_done"": ""2026-06-26"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-08 11:57
보건,두두보건,H001,요양보호사,황만복,010-1085-2919,M,1935-08-24,전주,2026-11-18,AM,32000,장애인,32000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026743391"", ""education"": ""고등학교졸업"", ""training_org"": ""수원시니어아카데미"", ""training_cert_no"": ""TR20262956"", ""training_done"": ""2026-07-21"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-05 20:22
보건,두두보건,H002,위생사,남동석,010-5609-9358,M,1946-09-03,청주,2026-10-04,PM,30000,기초생활수급자,30000,가상계좌,결제대기,복지관,,,"{""source_receipt"": ""DH2026064092"", ""education"": ""전문대졸"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20265755"", ""training_done"": ""2026-07-25"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""pending""}",2026-08-19 22:50
보건,두두보건,H001,요양보호사,양정순,010-2061-2262,F,1944-02-27,제주,2026-11-09,AM,32000,없음,32000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026085964"", ""education"": ""중학교졸업"", ""training_org"": ""전주평생학습관"", ""training_cert_no"": ""TR20262560"", ""training_done"": ""2026-04-20"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-06 10:08
보건,두두보건,H002,위생사,조근호,010-7136-2643,M,1942-01-05,서울,2026-10-07,AM,30000,없음,30000,가상계좌,결제대기,가족보조,,,"{""source_receipt"": ""DH2026380790"", ""education"": ""전문대졸"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20260249"", ""training_done"": ""2026-06-23"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""pending""}",2026-08-09 12:10
보건,두두보건,H001,요양보호사,정정호,010-2933-9157,M,1962-05-04,청주,2026-10-24,PM,32000,기초생활수급자,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026964927"", ""education"": ""초등학교졸업"", ""training_org"": ""인천시니어교육센터"", ""training_cert_no"": ""TR20268308"", ""training_done"": ""2026-07-25"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 21:47
보건,두두보건,H002,위생사,권운순,010-6843-7606,F,1953-05-26,청주,2026-10-09,PM,30000,없음,30000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026007500"", ""education"": ""중학교졸업"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20268628"", ""training_done"": ""2026-05-17"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-18 13:22
보건,두두보건,H002,위생사,남갑수,010-4171-8220,M,1962-04-03,전주,2026-10-25,PM,30000,없음,30000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026142239"", ""education"": ""중학교졸업"", ""training_org"": ""전주보건대학교 위생과"", ""training_cert_no"": ""TR20267757"", ""training_done"": ""2026-07-20"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-04 21:15
보건,두두보건,H001,요양보호사,전점순,010-4674-4064,F,1943-05-17,서울,2026-11-25,AM,32000,없음,32000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026271536"", ""education"": ""초등학교졸업"", ""training_org"": ""춘천노인복지교육센터"", ""training_cert_no"": ""TR20268595"", ""training_done"": ""2026-04-10"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-16 22:58
보건,두두보건,H001,요양보호사,하계순,010-6915-7971,F,1944-01-20,부산,2026-10-06,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026903995"", ""education"": ""전문대졸"", ""training_org"": ""성남시립간호조무사교육원"", ""training_cert_no"": ""TR20265497"", ""training_done"": ""2026-06-06"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 09:48
보건,두두보건,H001,요양보호사,최영자,010-8555-6304,F,1938-11-26,제주,2026-09-15,AM,32000,없음,32000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DH2026283397"", ""education"": ""고등학교졸업"", ""training_org"": ""청주보건교육원"", ""training_cert_no"": ""TR20261260"", ""training_done"": ""2026-07-07"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-17 09:43
보건,두두보건,H001,요양보호사,주동호,010-2381-4451,M,1932-12-19,청주,2026-09-12,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026030718"", ""education"": ""고등학교졸업"", ""training_org"": ""천안시니어교육센터"", ""training_cert_no"": ""TR20262514"", ""training_done"": ""2026-07-19"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-08 20:01
보건,두두보건,H001,요양보호사,고옥희,010-5699-9602,F,1964-06-23,전주,2026-11-01,AM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026154548"", ""education"": ""중학교졸업"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20264038"", ""training_done"": ""2026-06-15"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-10 16:16
보건,두두보건,H002,위생사,양순옥,010-1249-9577,F,1948-05-18,서울,2026-10-23,AM,30000,없음,30000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026317792"", ""education"": ""대학교졸"", ""training_org"": ""수원보건대학 환경보건과"", ""training_cert_no"": ""TR20263945"", ""training_done"": ""2026-05-19"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-02 18:05
보건,두두보건,H001,요양보호사,성갑수,010-5974-3998,M,1944-12-14,대구,2026-09-22,PM,32000,없음,32000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DH2026151877"", ""education"": ""전문대졸"", ""training_org"": ""인천시니어교육센터"", ""training_cert_no"": ""TR20262649"", ""training_done"": ""2026-06-25"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 11:56
보건,두두보건,H001,요양보호사,강정순,010-2055-1305,F,1958-03-02,광주,2026-11-07,PM,32000,없음,32000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DH2026134008"", ""education"": ""전문대졸"", ""training_org"": ""순천시니어교육원"", ""training_cert_no"": ""TR20260552"", ""training_done"": ""2026-04-03"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-08 17:05
보건,두두보건,H001,요양보호사,백정호,010-9148-3100,M,1957-01-14,청주,2026-11-14,AM,32000,없음,32000,가상계좌,취소,복지관,,,"{""source_receipt"": ""DH2026861387"", ""education"": ""전문대졸"", ""training_org"": ""전주평생학습관"", ""training_cert_no"": ""TR20264001"", ""training_done"": ""2026-07-11"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-17 19:13
보건,두두보건,H001,요양보호사,임선옥,010-5330-5705,F,1946-06-11,대전,2026-10-03,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026212619"", ""education"": ""대학교졸"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20264568"", ""training_done"": ""2026-07-06"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 12:06
보건,두두보건,H002,위생사,오정순,010-1435-7226,F,1930-12-28,제주,2026-10-04,AM,30000,없음,30000,가상계좌,취소,복지관,,,"{""source_receipt"": ""DH2026441545"", ""education"": ""대학교졸"", ""training_org"": ""광주보건대학교 위생과"", ""training_cert_no"": ""TR20262070"", ""training_done"": ""2026-04-22"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-03 21:58
보건,두두보건,H001,요양보호사,서춘자,010-9254-5844,F,1954-10-22,전주,2026-10-05,AM,32000,없음,32000,계좌이체,취소,가족보조,,,"{""source_receipt"": ""DH2026238595"", ""education"": ""고등학교졸업"", ""training_org"": ""창원노인복지관교육부"", ""training_cert_no"": ""TR20266681"", ""training_done"": ""2026-03-26"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-10 20:43
보건,두두보건,H001,요양보호사,손옥희,010-6087-5411,F,1948-06-27,부산,2026-09-15,PM,32000,없음,32000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DH2026237625"", ""education"": ""대학교졸"", ""training_org"": ""순천시니어교육원"", ""training_cert_no"": ""TR20263798"", ""training_done"": ""2026-06-12"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-18 22:59
보건,두두보건,H002,위생사,황일남,010-1262-5131,M,1957-01-28,부산,2026-10-20,AM,30000,기초생활수급자,30000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DH2026646681"", ""education"": ""대학원졸"", ""training_org"": ""대구보건대학교 보건위생과"", ""training_cert_no"": ""TR20267215"", ""training_done"": ""2026-03-14"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-06 09:31
보건,두두보건,H001,요양보호사,곽영수,010-7609-2283,M,1963-10-27,대전,2026-11-12,AM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026944603"", ""education"": ""전문대졸"", ""training_org"": ""순천시니어교육원"", ""training_cert_no"": ""TR20264115"", ""training_done"": ""2026-03-25"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-07 21:52
보건,두두보건,H001,요양보호사,하봉숙,010-3689-6180,F,1934-07-07,수원,2026-09-14,PM,32000,장애인,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026158583"", ""education"": ""대학교졸"", ""training_org"": ""인천시니어교육센터"", ""training_cert_no"": ""TR20266574"", ""training_done"": ""2026-03-04"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-19 16:46
보건,두두보건,H001,요양보호사,임춘희,010-9223-7660,F,1936-02-21,서울,2026-10-07,AM,32000,없음,32000,신용카드,취소,복지관,,,"{""source_receipt"": ""DH2026724504"", ""education"": ""고등학교졸업"", ""training_org"": ""경기도요양보호사교육원"", ""training_cert_no"": ""TR20264931"", ""training_done"": ""2026-06-03"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-11 14:57
보건,두두보건,H001,요양보호사,허일남,010-3906-2343,M,1928-02-05,광주,2026-09-03,PM,32000,기초생활수급자,32000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DH2026132108"", ""education"": ""중학교졸업"", ""training_org"": ""성남시립간호조무사교육원"", ""training_cert_no"": ""TR20261861"", ""training_done"": ""2026-05-19"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-17 12:35
보건,두두보건,H001,요양보호사,성일남,010-7655-9329,M,1958-05-25,부산,2026-10-19,AM,32000,없음,32000,신용카드,결제대기,본인단독,,,"{""source_receipt"": ""DH2026859739"", ""education"": ""전문대졸"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20262007"", ""training_done"": ""2026-03-04"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""pending""}",2026-08-08 09:51
보건,두두보건,H001,요양보호사,남원호,010-4690-4927,M,1960-02-23,수원,2026-11-23,AM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026099462"", ""education"": ""무학"", ""training_org"": ""수원시니어아카데미"", ""training_cert_no"": ""TR20261727"", ""training_done"": ""2026-04-17"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-03 11:15
보건,두두보건,H001,요양보호사,우재호,010-4082-8137,M,1943-11-05,수원,2026-11-01,AM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026202761"", ""education"": ""고등학교졸업"", ""training_org"": ""대구평생교육원"", ""training_cert_no"": ""TR20266279"", ""training_done"": ""2026-05-01"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-17 14:23
보건,두두보건,H001,요양보호사,우갑순,010-2686-4558,F,1956-07-17,부산,2026-09-08,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026712535"", ""education"": ""중학교졸업"", ""training_org"": ""포항시민교육원"", ""training_cert_no"": ""TR20267761"", ""training_done"": ""2026-07-02"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-10 17:21
보건,두두보건,H001,요양보호사,심옥분,010-9574-1786,F,1944-01-17,대구,2026-11-05,PM,32000,장애인,32000,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DH2026908480"", ""education"": ""고등학교졸업"", ""training_org"": ""제주시니어교육원"", ""training_cert_no"": ""TR20264857"", ""training_done"": ""2026-04-28"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-02 11:11
보건,두두보건,H001,요양보호사,노갑순,010-8362-5506,F,1938-11-18,부산,2026-09-11,AM,32000,기초생활수급자,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026494835"", ""education"": ""고등학교졸업"", ""training_org"": ""창원노인복지관교육부"", ""training_cert_no"": ""TR20265351"", ""training_done"": ""2026-06-16"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-10 19:38
보건,두두보건,H001,요양보호사,한정순,010-9762-5292,F,1939-09-25,청주,2026-09-14,PM,32000,없음,32000,신용카드,취소,본인단독,,,"{""source_receipt"": ""DH2026826544"", ""education"": ""중학교졸업"", ""training_org"": ""수원시니어아카데미"", ""training_cert_no"": ""TR20263345"", ""training_done"": ""2026-07-27"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-04 15:28
보건,두두보건,H001,요양보호사,류순자,010-3369-3895,F,1931-12-26,광주,2026-11-13,AM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026845298"", ""education"": ""전문대졸"", ""training_org"": ""광주복지교육원"", ""training_cert_no"": ""TR20261459"", ""training_done"": ""2026-07-14"", ""training_hours"": 240, ""photo_verified"": ""PENDING"", ""payment_status"": ""success""}",2026-08-05 16:09
보건,두두보건,H001,요양보호사,심태호,010-2796-9298,M,1929-02-12,서울,2026-09-04,AM,32000,장애인,32000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026638255"", ""education"": ""초등학교졸업"", ""training_org"": ""경기도요양보호사교육원"", ""training_cert_no"": ""TR20268540"", ""training_done"": ""2026-06-05"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-13 21:40
보건,두두보건,H002,위생사,서태호,010-8692-6039,M,1929-08-22,대구,2026-11-14,AM,30000,없음,30000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026985346"", ""education"": ""대학교졸"", ""training_org"": ""광주보건대학교 위생과"", ""training_cert_no"": ""TR20265413"", ""training_done"": ""2026-03-20"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-08 12:10
보건,두두보건,H001,요양보호사,남정자,010-6121-6410,F,1963-11-09,청주,2026-09-23,AM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026762037"", ""education"": ""고등학교졸업"", ""training_org"": ""창원노인복지관교육부"", ""training_cert_no"": ""TR20263155"", ""training_done"": ""2026-06-08"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-08 10:47
보건,두두보건,H001,요양보호사,양정자,010-2810-2926,F,1966-04-05,제주,2026-10-05,AM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026219081"", ""education"": ""초등학교졸업"", ""training_org"": ""서울시립요양보호사교육원"", ""training_cert_no"": ""TR20264090"", ""training_done"": ""2026-07-11"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-06 21:06
보건,두두보건,H001,요양보호사,황상원,010-6077-7067,M,1955-03-15,대전,2026-11-26,PM,32000,없음,32000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026821698"", ""education"": ""고등학교졸업"", ""training_org"": ""대구평생교육원"", ""training_cert_no"": ""TR20268221"", ""training_done"": ""2026-07-18"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-15 13:00
보건,두두보건,H001,요양보호사,박용기,010-6655-3760,M,1938-04-10,부산,2026-11-19,AM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026805382"", ""education"": ""대학원졸"", ""training_org"": ""광주복지교육원"", ""training_cert_no"": ""TR20262732"", ""training_done"": ""2026-05-12"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-03 09:08
보건,두두보건,H001,요양보호사,문영숙,010-2791-8261,F,1957-06-12,광주,2026-10-06,PM,32000,없음,32000,신용카드,결제대기,가족보조,,,"{""source_receipt"": ""DH2026550962"", ""education"": ""중학교졸업"", ""training_org"": ""제주시니어교육원"", ""training_cert_no"": ""TR20262060"", ""training_done"": ""2026-04-06"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""pending""}",2026-08-08 13:23
보건,두두보건,H001,요양보호사,황점순,010-4738-1782,F,1932-01-05,청주,2026-09-24,AM,32000,없음,32000,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DH2026471777"", ""education"": ""초등학교졸업"", ""training_org"": ""성남시립간호조무사교육원"", ""training_cert_no"": ""TR20265619"", ""training_done"": ""2026-07-10"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-16 12:51
보건,두두보건,H001,요양보호사,윤만수,010-5115-4140,M,1935-03-23,대구,2026-10-13,AM,32000,없음,32000,신용카드,취소,가족보조,,,"{""source_receipt"": ""DH2026249576"", ""education"": ""중학교졸업"", ""training_org"": ""춘천노인복지교육센터"", ""training_cert_no"": ""TR20261199"", ""training_done"": ""2026-04-20"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-08 09:29
보건,두두보건,H001,요양보호사,성귀순,010-4425-8914,F,1962-04-22,청주,2026-11-03,AM,32000,없음,32000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026090494"", ""education"": ""대학교졸"", ""training_org"": ""경기도요양보호사교육원"", ""training_cert_no"": ""TR20263170"", ""training_done"": ""2026-06-23"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-09 21:13
보건,두두보건,H001,요양보호사,최동호,010-2517-5923,M,1955-05-01,제주,2026-10-04,PM,32000,없음,32000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DH2026263857"", ""education"": ""고등학교졸업"", ""training_org"": ""고양시평생교육원"", ""training_cert_no"": ""TR20265594"", ""training_done"": ""2026-06-27"", ""training_hours"": 240, ""photo_verified"": ""FAIL"", ""payment_status"": ""success""}",2026-08-08 18:34
보건,두두보건,H001,요양보호사,홍만수,010-8287-2935,M,1960-12-20,제주,2026-11-21,PM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026455531"", ""education"": ""중학교졸업"", ""training_org"": ""광주복지교육원"", ""training_cert_no"": ""TR20266973"", ""training_done"": ""2026-04-01"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-10 13:19
보건,두두보건,H001,요양보호사,안철수,010-7251-5859,M,1933-10-02,서울,2026-10-26,PM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026064359"", ""education"": ""고등학교졸업"", ""training_org"": ""전주평생학습관"", ""training_cert_no"": ""TR20268364"", ""training_done"": ""2026-03-17"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-14 16:07
보건,두두보건,H001,요양보호사,남기철,010-6583-3453,M,1955-04-12,서울,2026-09-11,AM,32000,없음,32000,신용카드,취소,복지관,,,"{""source_receipt"": ""DH2026371261"", ""education"": ""고등학교졸업"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20268797"", ""training_done"": ""2026-05-09"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-05 14:37
보건,두두보건,H001,요양보호사,심순자,010-6524-9414,F,1930-06-06,전주,2026-09-22,AM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026223458"", ""education"": ""고등학교졸업"", ""training_org"": ""제주시니어교육원"", ""training_cert_no"": ""TR20261106"", ""training_done"": ""2026-06-22"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-04 09:34
보건,두두보건,H001,요양보호사,김순자,010-3782-7350,F,1929-11-19,전주,2026-11-17,PM,32000,없음,32000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DH2026019418"", ""education"": ""고등학교졸업"", ""training_org"": ""창원노인복지관교육부"", ""training_cert_no"": ""TR20260395"", ""training_done"": ""2026-05-12"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-14 16:18
보건,두두보건,H001,요양보호사,서경자,010-9709-2521,F,1929-02-26,전주,2026-10-24,PM,32000,없음,32000,신용카드,취소,가족보조,,,"{""source_receipt"": ""DH2026693314"", ""education"": ""고등학교졸업"", ""training_org"": ""천안시니어교육센터"", ""training_cert_no"": ""TR20261550"", ""training_done"": ""2026-04-14"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""refunded""}",2026-08-16 09:14
보건,두두보건,H001,요양보호사,차철수,010-3963-5814,M,1946-07-08,서울,2026-11-08,AM,32000,없음,32000,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DH2026451687"", ""education"": ""대학원졸"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20263015"", ""training_done"": ""2026-07-25"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-06 16:11
보건,두두보건,H001,요양보호사,전재호,010-4032-8664,M,1928-04-18,광주,2026-11-20,PM,32000,없음,32000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026369873"", ""education"": ""무학"", ""training_org"": ""포항시민교육원"", ""training_cert_no"": ""TR20266964"", ""training_done"": ""2026-05-01"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-12 14:43
보건,두두보건,H002,위생사,우춘희,010-5926-2508,F,1948-08-26,대전,2026-10-01,PM,30000,없음,30000,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DH2026425814"", ""education"": ""고등학교졸업"", ""training_org"": ""서울보건대학교 환경위생과"", ""training_cert_no"": ""TR20262895"", ""training_done"": ""2026-05-25"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-04 10:45
보건,두두보건,H001,요양보호사,김만수,010-9330-4617,M,1932-09-05,대구,2026-10-22,AM,32000,없음,32000,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DH2026775710"", ""education"": ""중학교졸업"", ""training_org"": ""부산광역시요양보호사교육원"", ""training_cert_no"": ""TR20263694"", ""training_done"": ""2026-05-08"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-05 13:40
보건,두두보건,H001,요양보호사,심갑수,010-3674-7565,M,1964-04-04,부산,2026-11-22,PM,32000,없음,32000,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DH2026438490"", ""education"": ""고등학교졸업"", ""training_org"": ""인천시니어교육센터"", ""training_cert_no"": ""TR20269279"", ""training_done"": ""2026-07-26"", ""training_hours"": 240, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-11 20:09
보건,두두보건,H002,위생사,민계순,010-1311-3949,F,1937-02-08,대전,2026-11-26,PM,30000,없음,30000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DH2026097890"", ""education"": ""초등학교졸업"", ""training_org"": ""대구보건대학교 보건위생과"", ""training_cert_no"": ""TR20263923"", ""training_done"": ""2026-07-23"", ""training_hours"": 0, ""photo_verified"": ""PASS"", ""payment_status"": ""success""}",2026-08-02 13:33
